district,region,year,month,month_name,temp_mean_c,temp_max_c,temp_min_c,heatwave_days,rainfall_mm,rainy_days,wind_speed_kmh,cloud_cover_oktas,cloud_movement_dir
Bhandara,Vidarbha,2018,7,Jul,29.8,34.3,24.3,0.0,262.1,21.8,19.8,8.0,SW
Bhandara,Vidarbha,2018,8,Aug,30.3,34.8,24.8,0.0,229.3,19.1,18.7,8.0,SW
Bhandara,Vidarbha,2018,9,Sep,30.8,35.3,25.3,0.0,131.0,10.9,15.4,7.5,SW-SE
Bhandara,Vidarbha,2018,10,Oct,28.3,32.8,22.8,0.0,28.7,2.4,12.1,3.8,SE
Bhandara,Vidarbha,2018,11,Nov,25.3,29.8,19.8,0.0,6.6,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2018,12,Dec,23.8,28.3,16.3,0.0,4.1,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2019,1,Jan,23.4,27.9,15.9,0.0,4.0,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2019,2,Feb,25.4,29.9,17.9,0.0,6.5,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2019,3,Mar,30.4,34.9,24.9,1.5,9.7,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2019,4,Apr,34.4,40.4,28.9,5.8,14.6,1.2,14.3,1.8,W
Bhandara,Vidarbha,2019,5,May,36.4,42.4,30.9,10.1,17.8,1.5,15.4,2.1,SW
Bhandara,Vidarbha,2019,6,Jun,32.4,36.9,26.9,0.8,145.7,12.1,17.6,8.0,SW
Bhandara,Vidarbha,2019,7,Jul,29.9,34.4,24.4,0.0,258.9,21.6,19.8,8.0,SW
Bhandara,Vidarbha,2019,8,Aug,30.4,34.9,24.9,0.0,226.6,18.9,18.7,8.0,SW
Bhandara,Vidarbha,2019,9,Sep,30.9,35.4,25.4,0.0,129.5,10.8,15.4,7.5,SW-SE
Bhandara,Vidarbha,2019,10,Oct,28.4,32.9,22.9,0.0,28.3,2.4,12.1,3.8,SE
Bhandara,Vidarbha,2019,11,Nov,25.4,29.9,19.9,0.0,6.5,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2019,12,Dec,23.9,28.4,16.4,0.0,4.0,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2020,1,Jan,23.4,27.9,15.9,0.1,4.0,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2020,2,Feb,25.4,29.9,17.9,0.1,6.4,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2020,3,Mar,30.4,34.9,24.9,1.5,9.6,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2020,4,Apr,34.4,40.4,28.9,5.8,14.4,1.2,14.3,1.8,W
Bhandara,Vidarbha,2020,5,May,36.4,42.4,30.9,10.1,17.6,1.5,15.4,2.1,SW
Bhandara,Vidarbha,2020,6,Jun,32.4,36.9,26.9,0.8,143.9,12.0,17.6,8.0,SW
Bhandara,Vidarbha,2020,7,Jul,29.9,34.4,24.4,0.1,255.8,21.3,19.8,8.0,SW
Bhandara,Vidarbha,2020,8,Aug,30.4,34.9,24.9,0.1,223.8,18.7,18.7,8.0,SW
Bhandara,Vidarbha,2020,9,Sep,30.9,35.4,25.4,0.1,127.9,10.7,15.4,7.5,SW-SE
Bhandara,Vidarbha,2020,10,Oct,28.4,32.9,22.9,0.1,28.0,2.3,12.1,3.8,SE
Bhandara,Vidarbha,2020,11,Nov,25.4,29.9,19.9,0.1,6.4,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2020,12,Dec,23.9,28.4,16.4,0.1,4.0,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2021,1,Jan,23.5,28.0,16.0,0.1,3.9,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2021,2,Feb,25.5,30.0,18.0,0.1,6.3,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2021,3,Mar,30.5,35.0,25.0,1.5,9.5,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2021,4,Apr,34.5,40.5,29.0,5.8,14.2,1.2,14.3,1.8,W
Bhandara,Vidarbha,2021,5,May,36.5,42.5,31.0,10.2,17.4,1.4,15.4,2.1,SW
Bhandara,Vidarbha,2021,6,Jun,32.5,37.0,27.0,0.8,142.1,11.8,17.6,8.0,SW
Bhandara,Vidarbha,2021,7,Jul,30.0,34.5,24.5,0.1,252.6,21.1,19.8,8.0,SW
Bhandara,Vidarbha,2021,8,Aug,30.5,35.0,25.0,0.1,221.1,18.4,18.7,8.0,SW
Bhandara,Vidarbha,2021,9,Sep,31.0,35.5,25.5,0.1,126.3,10.5,15.4,7.5,SW-SE
Bhandara,Vidarbha,2021,10,Oct,28.5,33.0,23.0,0.1,27.6,2.3,12.1,3.8,SE
Bhandara,Vidarbha,2021,11,Nov,25.5,30.0,20.0,0.1,6.3,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2021,12,Dec,24.0,28.5,16.5,0.1,3.9,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2022,1,Jan,23.5,28.0,16.0,0.1,3.9,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2022,2,Feb,25.5,30.0,18.0,0.1,6.2,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2022,3,Mar,30.5,35.0,25.0,1.6,9.4,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2022,4,Apr,34.5,40.5,29.0,5.9,14.0,1.2,14.3,1.8,W
Bhandara,Vidarbha,2022,5,May,36.5,42.5,31.0,10.2,17.2,1.4,15.4,2.1,SW
Bhandara,Vidarbha,2022,6,Jun,32.5,37.0,27.0,0.8,140.3,11.7,17.6,8.0,SW
Bhandara,Vidarbha,2022,7,Jul,30.0,34.5,24.5,0.1,249.5,20.8,19.8,8.0,SW
Bhandara,Vidarbha,2022,8,Aug,30.5,35.0,25.0,0.1,218.3,18.2,18.7,8.0,SW
Bhandara,Vidarbha,2022,9,Sep,31.0,35.5,25.5,0.1,124.8,10.4,15.4,7.5,SW-SE
Bhandara,Vidarbha,2022,10,Oct,28.5,33.0,23.0,0.1,27.3,2.3,12.1,3.8,SE
Bhandara,Vidarbha,2022,11,Nov,25.5,30.0,20.0,0.1,6.2,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2022,12,Dec,24.0,28.5,16.5,0.1,3.9,0.3,11.6,1.3,NE
Bhandara,Vidarbha,2023,1,Jan,23.6,28.1,16.1,0.1,3.8,0.3,12.1,1.2,NE
Bhandara,Vidarbha,2023,2,Feb,25.6,30.1,18.1,0.1,6.2,0.5,12.6,1.3,NE
Bhandara,Vidarbha,2023,3,Mar,30.6,35.1,25.1,1.6,9.2,0.8,13.2,1.5,NE-W
Bhandara,Vidarbha,2023,4,Apr,34.6,40.6,29.1,5.9,13.9,1.2,14.3,1.8,W
Bhandara,Vidarbha,2023,5,May,36.6,42.6,31.1,10.2,16.9,1.4,15.4,2.1,SW
Bhandara,Vidarbha,2023,6,Jun,32.6,37.1,27.1,0.9,138.6,11.5,17.6,8.0,SW
Bhandara,Vidarbha,2023,7,Jul,30.1,34.6,24.6,0.1,246.4,20.5,19.8,8.0,SW
Bhandara,Vidarbha,2023,8,Aug,30.6,35.1,25.1,0.1,215.6,18.0,18.7,8.0,SW
Bhandara,Vidarbha,2023,9,Sep,31.1,35.6,25.6,0.1,123.2,10.3,15.4,7.5,SW-SE
Bhandara,Vidarbha,2023,10,Oct,28.6,33.1,23.1,0.1,26.9,2.2,12.1,3.8,SE
Bhandara,Vidarbha,2023,11,Nov,25.6,30.1,20.1,0.1,6.2,0.5,11.0,1.9,NE
Bhandara,Vidarbha,2023,12,Dec,24.1,28.6,16.6,0.1,3.8,0.3,11.6,1.3,NE
Gondia,Vidarbha,2018,1,Jan,22.7,27.2,15.2,0.0,4.3,0.4,11.0,1.2,NE
Gondia,Vidarbha,2018,2,Feb,24.7,29.2,17.2,0.0,6.9,0.6,11.5,1.4,NE
Gondia,Vidarbha,2018,3,Mar,29.7,34.2,24.2,1.4,10.3,0.9,12.0,1.6,NE-W
Gondia,Vidarbha,2018,4,Apr,33.7,39.7,28.2,5.4,15.5,1.3,13.0,1.9,W
Gondia,Vidarbha,2018,5,May,35.7,41.7,30.2,9.5,18.9,1.6,14.0,2.2,SW
Gondia,Vidarbha,2018,6,Jun,31.7,36.2,26.2,0.7,155.0,12.9,16.0,8.0,SW
Gondia,Vidarbha,2018,7,Jul,29.2,33.7,23.7,0.0,275.5,23.0,18.0,8.0,SW
Gondia,Vidarbha,2018,8,Aug,29.7,34.2,24.2,0.0,241.1,20.1,17.0,8.0,SW
Gondia,Vidarbha,2018,9,Sep,30.2,34.7,24.7,0.0,137.8,11.5,14.0,7.8,SW-SE
Gondia,Vidarbha,2018,10,Oct,27.7,32.2,22.2,0.0,30.1,2.5,11.0,3.9,SE
Gondia,Vidarbha,2018,11,Nov,24.7,29.2,19.2,0.0,6.9,0.6,10.0,2.0,NE
Gondia,Vidarbha,2018,12,Dec,23.2,27.7,15.7,0.0,4.3,0.4,10.5,1.4,NE
Gondia,Vidarbha,2019,1,Jan,22.8,27.3,15.3,0.0,4.3,0.4,11.0,1.2,NE
Gondia,Vidarbha,2019,2,Feb,24.8,29.3,17.3,0.0,6.8,0.6,11.5,1.4,NE
Gondia,Vidarbha,2019,3,Mar,29.8,34.3,24.3,1.4,10.2,0.8,12.0,1.6,NE-W
Gondia,Vidarbha,2019,4,Apr,33.8,39.8,28.3,5.5,15.3,1.3,13.0,1.9,W
Gondia,Vidarbha,2019,5,May,35.8,41.8,30.3,9.6,18.7,1.6,14.0,2.2,SW
Gondia,Vidarbha,2019,6,Jun,31.8,36.3,26.3,0.7,153.1,12.8,16.0,8.0,SW
Gondia,Vidarbha,2019,7,Jul,29.3,33.8,23.8,0.0,272.2,22.7,18.0,8.0,SW
Gondia,Vidarbha,2019,8,Aug,29.8,34.3,24.3,0.0,238.2,19.8,17.0,8.0,SW
Gondia,Vidarbha,2019,9,Sep,30.3,34.8,24.8,0.0,136.1,11.3,14.0,7.8,SW-SE
Gondia,Vidarbha,2019,10,Oct,27.8,32.3,22.3,0.0,29.8,2.5,11.0,3.9,SE
Gondia,Vidarbha,2019,11,Nov,24.8,29.3,19.3,0.0,6.8,0.6,10.0,2.0,NE
Gondia,Vidarbha,2019,12,Dec,23.3,27.8,15.8,0.0,4.3,0.4,10.5,1.4,NE
Gondia,Vidarbha,2020,1,Jan,22.8,27.3,15.3,0.1,4.2,0.4,11.0,1.2,NE
Gondia,Vidarbha,2020,2,Feb,24.8,29.3,17.3,0.1,6.7,0.6,11.5,1.4,NE
Gondia,Vidarbha,2020,3,Mar,29.8,34.3,24.3,1.4,10.1,0.8,12.0,1.6,NE-W
Gondia,Vidarbha,2020,4,Apr,33.8,39.8,28.3,5.5,15.1,1.3,13.0,1.9,W
Gondia,Vidarbha,2020,5,May,35.8,41.8,30.3,9.6,18.5,1.5,14.0,2.2,SW
Gondia,Vidarbha,2020,6,Jun,31.8,36.3,26.3,0.7,151.3,12.6,16.0,8.0,SW
Gondia,Vidarbha,2020,7,Jul,29.3,33.8,23.8,0.1,268.9,22.4,18.0,8.0,SW
Gondia,Vidarbha,2020,8,Aug,29.8,34.3,24.3,0.1,235.3,19.6,17.0,8.0,SW
Gondia,Vidarbha,2020,9,Sep,30.3,34.8,24.8,0.1,134.5,11.2,14.0,7.8,SW-SE
Gondia,Vidarbha,2020,10,Oct,27.8,32.3,22.3,0.1,29.4,2.4,11.0,3.9,SE
Gondia,Vidarbha,2020,11,Nov,24.8,29.3,19.3,0.1,6.7,0.6,10.0,2.0,NE
Gondia,Vidarbha,2020,12,Dec,23.3,27.8,15.8,0.1,4.2,0.4,10.5,1.4,NE
Gondia,Vidarbha,2021,1,Jan,22.9,27.4,15.4,0.1,4.2,0.4,11.0,1.2,NE
Gondia,Vidarbha,2021,2,Feb,24.9,29.4,17.4,0.1,6.6,0.5,11.5,1.4,NE
Gondia,Vidarbha,2021,3,Mar,29.9,34.4,24.4,1.5,10.0,0.8,12.0,1.6,NE-W
Gondia,Vidarbha,2021,4,Apr,33.9,39.9,28.4,5.5,14.9,1.2,13.0,1.9,W
Gondia,Vidarbha,2021,5,May,35.9,41.9,30.4,9.6,18.3,1.5,14.0,2.2,SW
Gondia,Vidarbha,2021,6,Jun,31.9,36.4,26.4,0.8,149.4,12.5,16.0,8.0,SW
Gondia,Vidarbha,2021,7,Jul,29.4,33.9,23.9,0.1,265.6,22.1,18.0,8.0,SW
Gondia,Vidarbha,2021,8,Aug,29.9,34.4,24.4,0.1,232.4,19.4,17.0,8.0,SW
Gondia,Vidarbha,2021,9,Sep,30.4,34.9,24.9,0.1,132.8,11.1,14.0,7.8,SW-SE
Gondia,Vidarbha,2021,10,Oct,27.9,32.4,22.4,0.1,29.1,2.4,11.0,3.9,SE
Gondia,Vidarbha,2021,11,Nov,24.9,29.4,19.4,0.1,6.6,0.5,10.0,2.0,NE
Gondia,Vidarbha,2021,12,Dec,23.4,27.9,15.9,0.1,4.2,0.4,10.5,1.4,NE
Gondia,Vidarbha,2022,1,Jan,22.9,27.4,15.4,0.1,4.1,0.3,11.0,1.2,NE
Gondia,Vidarbha,2022,2,Feb,24.9,29.4,17.4,0.1,6.6,0.5,11.5,1.4,NE
Gondia,Vidarbha,2022,3,Mar,29.9,34.4,24.4,1.5,9.8,0.8,12.0,1.6,NE-W
Gondia,Vidarbha,2022,4,Apr,33.9,39.9,28.4,5.6,14.8,1.2,13.0,1.9,W
Gondia,Vidarbha,2022,5,May,35.9,41.9,30.4,9.6,18.0,1.5,14.0,2.2,SW
Gondia,Vidarbha,2022,6,Jun,31.9,36.4,26.4,0.8,147.5,12.3,16.0,8.0,SW
Gondia,Vidarbha,2022,7,Jul,29.4,33.9,23.9,0.1,262.3,21.9,18.0,8.0,SW
Gondia,Vidarbha,2022,8,Aug,29.9,34.4,24.4,0.1,229.5,19.1,17.0,8.0,SW
Gondia,Vidarbha,2022,9,Sep,30.4,34.9,24.9,0.1,131.1,10.9,14.0,7.8,SW-SE
Gondia,Vidarbha,2022,10,Oct,27.9,32.4,22.4,0.1,28.7,2.4,11.0,3.9,SE
Gondia,Vidarbha,2022,11,Nov,24.9,29.4,19.4,0.1,6.6,0.5,10.0,2.0,NE
Gondia,Vidarbha,2022,12,Dec,23.4,27.9,15.9,0.1,4.1,0.3,10.5,1.4,NE
Gondia,Vidarbha,2023,1,Jan,23.0,27.5,15.5,0.1,4.0,0.3,11.0,1.2,NE
Gondia,Vidarbha,2023,2,Feb,25.0,29.5,17.5,0.1,6.5,0.5,11.5,1.4,NE
Gondia,Vidarbha,2023,3,Mar,30.0,34.5,24.5,1.5,9.7,0.8,12.0,1.6,NE-W
Gondia,Vidarbha,2023,4,Apr,34.0,40.0,28.5,5.6,14.6,1.2,13.0,1.9,W
Gondia,Vidarbha,2023,5,May,36.0,42.0,30.5,9.7,17.8,1.5,14.0,2.2,SW
Gondia,Vidarbha,2023,6,Jun,32.0,36.5,26.5,0.8,145.7,12.1,16.0,8.0,SW
Gondia,Vidarbha,2023,7,Jul,29.5,34.0,24.0,0.1,259.0,21.6,18.0,8.0,SW
Gondia,Vidarbha,2023,8,Aug,30.0,34.5,24.5,0.1,226.6,18.9,17.0,8.0,SW
Gondia,Vidarbha,2023,9,Sep,30.5,35.0,25.0,0.1,129.5,10.8,14.0,7.8,SW-SE
Gondia,Vidarbha,2023,10,Oct,28.0,32.5,22.5,0.1,28.3,2.4,11.0,3.9,SE
Gondia,Vidarbha,2023,11,Nov,25.0,29.5,19.5,0.1,6.5,0.5,10.0,2.0,NE
Gondia,Vidarbha,2023,12,Dec,23.5,28.0,16.0,0.1,4.0,0.3,10.5,1.4,NE
Dhule,North MH,2018,1,Jan,24.0,28.5,16.5,0.0,1.6,0.1,24.2,0.8,NE
Dhule,North MH,2018,2,Feb,26.0,30.5,18.5,0.0,2.6,0.2,25.3,0.8,NE
Dhule,North MH,2018,3,Mar,31.0,35.5,25.5,1.6,3.9,0.3,26.4,1.0,NE-W
Dhule,North MH,2018,4,Apr,35.0,41.0,29.5,6.6,5.9,0.5,28.6,1.1,W
Dhule,North MH,2018,5,May,37.0,43.0,31.5,11.5,7.2,0.6,30.8,1.4,SW
Dhule,North MH,2018,6,Jun,33.0,37.5,27.5,0.8,58.8,4.9,35.2,5.4,SW
Dhule,North MH,2018,7,Jul,30.5,35.0,25.0,0.0,104.4,8.7,39.6,6.6,SW
Dhule,North MH,2018,8,Aug,31.0,35.5,25.5,0.0,91.4,7.6,37.4,6.3,SW
Dhule,North MH,2018,9,Sep,31.5,36.0,26.0,0.0,52.2,4.4,30.8,4.8,SW-SE
Dhule,North MH,2018,10,Oct,29.0,33.5,23.5,0.0,11.4,1.0,24.2,2.4,SE
Dhule,North MH,2018,11,Nov,26.0,30.5,20.5,0.0,2.6,0.2,22.0,1.2,NE
Dhule,North MH,2018,12,Dec,24.5,29.0,17.0,0.0,1.6,0.1,23.1,0.8,NE
Dhule,North MH,2019,1,Jan,24.1,28.6,16.6,0.0,1.6,0.1,24.2,0.8,NE
Dhule,North MH,2019,2,Feb,26.1,30.6,18.6,0.0,2.6,0.2,25.3,0.8,NE
Dhule,North MH,2019,3,Mar,31.1,35.6,25.6,1.7,3.9,0.3,26.4,1.0,NE-W
Dhule,North MH,2019,4,Apr,35.1,41.1,29.6,6.6,5.8,0.5,28.6,1.1,W
Dhule,North MH,2019,5,May,37.1,43.1,31.6,11.5,7.1,0.6,30.8,1.4,SW
Dhule,North MH,2019,6,Jun,33.1,37.6,27.6,0.8,58.0,4.8,35.2,5.4,SW
Dhule,North MH,2019,7,Jul,30.6,35.1,25.1,0.0,103.2,8.6,39.6,6.6,SW
Dhule,North MH,2019,8,Aug,31.1,35.6,25.6,0.0,90.3,7.5,37.4,6.3,SW
Dhule,North MH,2019,9,Sep,31.6,36.1,26.1,0.0,51.6,4.3,30.8,4.8,SW-SE
Dhule,North MH,2019,10,Oct,29.1,33.6,23.6,0.0,11.3,0.9,24.2,2.4,SE
Dhule,North MH,2019,11,Nov,26.1,30.6,20.6,0.0,2.6,0.2,22.0,1.2,NE
Dhule,North MH,2019,12,Dec,24.6,29.1,17.1,0.0,1.6,0.1,23.1,0.8,NE
Dhule,North MH,2020,1,Jan,24.1,28.6,16.6,0.1,1.6,0.1,24.2,0.8,NE
Dhule,North MH,2020,2,Feb,26.1,30.6,18.6,0.1,2.5,0.2,25.3,0.8,NE
Dhule,North MH,2020,3,Mar,31.1,35.6,25.6,1.7,3.8,0.3,26.4,1.0,NE-W
Dhule,North MH,2020,4,Apr,35.1,41.1,29.6,6.6,5.7,0.5,28.6,1.1,W
Dhule,North MH,2020,5,May,37.1,43.1,31.6,11.5,7.0,0.6,30.8,1.4,SW
Dhule,North MH,2020,6,Jun,33.1,37.6,27.6,0.9,57.3,4.8,35.2,5.4,SW
Dhule,North MH,2020,7,Jul,30.6,35.1,25.1,0.1,101.9,8.5,39.6,6.6,SW
Dhule,North MH,2020,8,Aug,31.1,35.6,25.6,0.1,89.2,7.4,37.4,6.3,SW
Dhule,North MH,2020,9,Sep,31.6,36.1,26.1,0.1,51.0,4.2,30.8,4.8,SW-SE
Dhule,North MH,2020,10,Oct,29.1,33.6,23.6,0.1,11.1,0.9,24.2,2.4,SE
Dhule,North MH,2020,11,Nov,26.1,30.6,20.6,0.1,2.5,0.2,22.0,1.2,NE
Dhule,North MH,2020,12,Dec,24.6,29.1,17.1,0.1,1.6,0.1,23.1,0.8,NE
Dhule,North MH,2021,1,Jan,24.2,28.7,16.7,0.1,1.6,0.1,24.2,0.8,NE
Dhule,North MH,2021,2,Feb,26.2,30.7,18.7,0.1,2.5,0.2,25.3,0.8,NE
Dhule,North MH,2021,3,Mar,31.2,35.7,25.7,1.7,3.8,0.3,26.4,1.0,NE-W
Dhule,North MH,2021,4,Apr,35.2,41.2,29.7,6.6,5.7,0.5,28.6,1.1,W
Dhule,North MH,2021,5,May,37.2,43.2,31.7,11.6,6.9,0.6,30.8,1.4,SW
Dhule,North MH,2021,6,Jun,33.2,37.7,27.7,0.9,56.6,4.7,35.2,5.4,SW
Dhule,North MH,2021,7,Jul,30.7,35.2,25.2,0.1,100.7,8.4,39.6,6.6,SW
Dhule,North MH,2021,8,Aug,31.2,35.7,25.7,0.1,88.1,7.3,37.4,6.3,SW
Dhule,North MH,2021,9,Sep,31.7,36.2,26.2,0.1,50.3,4.2,30.8,4.8,SW-SE
Dhule,North MH,2021,10,Oct,29.2,33.7,23.7,0.1,11.0,0.9,24.2,2.4,SE
Dhule,North MH,2021,11,Nov,26.2,30.7,20.7,0.1,2.5,0.2,22.0,1.2,NE
Dhule,North MH,2021,12,Dec,24.7,29.2,17.2,0.1,1.6,0.1,23.1,0.8,NE
Dhule,North MH,2022,1,Jan,24.2,28.7,16.7,0.1,1.6,0.1,24.2,0.8,NE
Dhule,North MH,2022,2,Feb,26.2,30.7,18.7,0.1,2.5,0.2,25.3,0.8,NE
Dhule,North MH,2022,3,Mar,31.2,35.7,25.7,1.8,3.7,0.3,26.4,1.0,NE-W
Dhule,North MH,2022,4,Apr,35.2,41.2,29.7,6.7,5.6,0.5,28.6,1.1,W
Dhule,North MH,2022,5,May,37.2,43.2,31.7,11.6,6.8,0.6,30.8,1.4,SW
Dhule,North MH,2022,6,Jun,33.2,37.7,27.7,0.9,55.9,4.7,35.2,5.4,SW
Dhule,North MH,2022,7,Jul,30.7,35.2,25.2,0.1,99.4,8.3,39.6,6.6,SW
Dhule,North MH,2022,8,Aug,31.2,35.7,25.7,0.1,87.0,7.2,37.4,6.3,SW
Dhule,North MH,2022,9,Sep,31.7,36.2,26.2,0.1,49.7,4.1,30.8,4.8,SW-SE
Dhule,North MH,2022,10,Oct,29.2,33.7,23.7,0.1,10.9,0.9,24.2,2.4,SE
Dhule,North MH,2022,11,Nov,26.2,30.7,20.7,0.1,2.5,0.2,22.0,1.2,NE
Dhule,North MH,2022,12,Dec,24.7,29.2,17.2,0.1,1.6,0.1,23.1,0.8,NE
Dhule,North MH,2023,1,Jan,24.3,28.8,16.8,0.1,1.5,0.1,24.2,0.8,NE
Dhule,North MH,2023,2,Feb,26.3,30.8,18.8,0.1,2.5,0.2,25.3,0.8,NE
Dhule,North MH,2023,3,Mar,31.3,35.8,25.8,1.8,3.7,0.3,26.4,1.0,NE-W
Dhule,North MH,2023,4,Apr,35.3,41.3,29.8,6.7,5.5,0.5,28.6,1.1,W
Dhule,North MH,2023,5,May,37.3,43.3,31.8,11.6,6.7,0.6,30.8,1.4,SW
Dhule,North MH,2023,6,Jun,33.3,37.8,27.8,1.0,55.2,4.6,35.2,5.4,SW
Dhule,North MH,2023,7,Jul,30.8,35.3,25.3,0.1,98.2,8.2,39.6,6.6,SW
Dhule,North MH,2023,8,Aug,31.3,35.8,25.8,0.1,85.9,7.2,37.4,6.3,SW
Dhule,North MH,2023,9,Sep,31.8,36.3,26.3,0.1,49.1,4.1,30.8,4.8,SW-SE
Dhule,North MH,2023,10,Oct,29.3,33.8,23.8,0.1,10.7,0.9,24.2,2.4,SE
Dhule,North MH,2023,11,Nov,26.3,30.8,20.8,0.1,2.5,0.2,22.0,1.2,NE
Dhule,North MH,2023,12,Dec,24.8,29.3,17.3,0.1,1.5,0.1,23.1,0.8,NE
Nandurbar,North MH,2018,1,Jan,23.3,27.8,15.8,0.0,1.9,0.2,22.0,0.8,NE
Nandurbar,North MH,2018,2,Feb,25.3,29.8,17.8,0.0,3.0,0.2,23.0,1.0,NE
Nandurbar,North MH,2018,3,Mar,30.3,34.8,24.8,1.5,4.5,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2018,4,Apr,34.3,40.3,28.8,6.0,6.7,0.6,26.0,1.3,W
Nandurbar,North MH,2018,5,May,36.3,42.3,30.8,10.5,8.2,0.7,28.0,1.5,SW
Nandurbar,North MH,2018,6,Jun,32.3,36.8,26.8,0.8,67.3,5.6,32.0,6.1,SW
Nandurbar,North MH,2018,7,Jul,29.8,34.3,24.3,0.0,119.7,10.0,36.0,7.5,SW
Nandurbar,North MH,2018,8,Aug,30.3,34.8,24.8,0.0,104.7,8.7,34.0,7.1,SW
Nandurbar,North MH,2018,9,Sep,30.8,35.3,25.3,0.0,59.8,5.0,28.0,5.4,SW-SE
Nandurbar,North MH,2018,10,Oct,28.3,32.8,22.8,0.0,13.1,1.1,22.0,2.7,SE
Nandurbar,North MH,2018,11,Nov,25.3,29.8,19.8,0.0,3.0,0.2,20.0,1.4,NE
Nandurbar,North MH,2018,12,Dec,23.8,28.3,16.3,0.0,1.9,0.2,21.0,1.0,NE
Nandurbar,North MH,2019,1,Jan,23.4,27.9,15.9,0.0,1.8,0.1,22.0,0.8,NE
Nandurbar,North MH,2019,2,Feb,25.4,29.9,17.9,0.0,3.0,0.2,23.0,1.0,NE
Nandurbar,North MH,2019,3,Mar,30.4,34.9,24.9,1.5,4.4,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2019,4,Apr,34.4,40.4,28.9,6.0,6.7,0.6,26.0,1.3,W
Nandurbar,North MH,2019,5,May,36.4,42.4,30.9,10.5,8.1,0.7,28.0,1.5,SW
Nandurbar,North MH,2019,6,Jun,32.4,36.9,26.9,0.8,66.5,5.5,32.0,6.1,SW
Nandurbar,North MH,2019,7,Jul,29.9,34.4,24.4,0.0,118.2,9.8,36.0,7.5,SW
Nandurbar,North MH,2019,8,Aug,30.4,34.9,24.9,0.0,103.5,8.6,34.0,7.1,SW
Nandurbar,North MH,2019,9,Sep,30.9,35.4,25.4,0.0,59.1,4.9,28.0,5.4,SW-SE
Nandurbar,North MH,2019,10,Oct,28.4,32.9,22.9,0.0,12.9,1.1,22.0,2.7,SE
Nandurbar,North MH,2019,11,Nov,25.4,29.9,19.9,0.0,3.0,0.2,20.0,1.4,NE
Nandurbar,North MH,2019,12,Dec,23.9,28.4,16.4,0.0,1.8,0.1,21.0,1.0,NE
Nandurbar,North MH,2020,1,Jan,23.4,27.9,15.9,0.1,1.8,0.1,22.0,0.8,NE
Nandurbar,North MH,2020,2,Feb,25.4,29.9,17.9,0.1,2.9,0.2,23.0,1.0,NE
Nandurbar,North MH,2020,3,Mar,30.4,34.9,24.9,1.6,4.4,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2020,4,Apr,34.4,40.4,28.9,6.1,6.6,0.5,26.0,1.3,W
Nandurbar,North MH,2020,5,May,36.4,42.4,30.9,10.6,8.0,0.7,28.0,1.5,SW
Nandurbar,North MH,2020,6,Jun,32.4,36.9,26.9,0.8,65.7,5.5,32.0,6.1,SW
Nandurbar,North MH,2020,7,Jul,29.9,34.4,24.4,0.1,116.8,9.7,36.0,7.5,SW
Nandurbar,North MH,2020,8,Aug,30.4,34.9,24.9,0.1,102.2,8.5,34.0,7.1,SW
Nandurbar,North MH,2020,9,Sep,30.9,35.4,25.4,0.1,58.4,4.9,28.0,5.4,SW-SE
Nandurbar,North MH,2020,10,Oct,28.4,32.9,22.9,0.1,12.8,1.1,22.0,2.7,SE
Nandurbar,North MH,2020,11,Nov,25.4,29.9,19.9,0.1,2.9,0.2,20.0,1.4,NE
Nandurbar,North MH,2020,12,Dec,23.9,28.4,16.4,0.1,1.8,0.1,21.0,1.0,NE
Nandurbar,North MH,2021,1,Jan,23.5,28.0,16.0,0.1,1.8,0.1,22.0,0.8,NE
Nandurbar,North MH,2021,2,Feb,25.5,30.0,18.0,0.1,2.9,0.2,23.0,1.0,NE
Nandurbar,North MH,2021,3,Mar,30.5,35.0,25.0,1.6,4.3,0.4,24.0,1.1,NE-W
Nandurbar,North MH,2021,4,Apr,34.5,40.5,29.0,6.1,6.5,0.5,26.0,1.3,W
Nandurbar,North MH,2021,5,May,36.5,42.5,31.0,10.6,7.9,0.7,28.0,1.5,SW
